id,address,occur,death_injury,death,s_injury,l_injury,lot,lat,year
209,울산광역시 동구 전하동(찬물락삼거리 인근),14,17,0,9,8,129.429530168883,35.504299086934,2017
210,울산광역시 북구 진장동(명촌교북단사거리 인근),21,36,0,9,21,129.357722075215,35.549101242829,2017
211,울산광역시 북구 호계동(게임의법칙 인근),17,24,0,8,15,129.352406887669,35.628568650124,2017
212,울산광역시 북구 효문동(명촌정문앞 인근),14,19,0,2,14,129.360581887845,35.556239056688,2017
213,울산광역시 울주군 온산읍(온덕장식 인근),17,17,0,7,9,129.310593482904,35.433779711865,2017
214,울산광역시 울주군 삼남면(남천2교앞 인근),14,26,0,8,16,129.126872856298,35.562313306215,2017
215,울산광역시 울주군 범서읍(웅진출판 인근),13,13,0,5,6,129.243259872546,35.569938951023,2017
216,울산광역시 중구 약사동(동국건축자재 인근),25,38,0,4,31,129.342177918677,35.578796807328,2017
217,울산광역시 중구 태화동(모두투어여행사 인근),24,34,0,4,28,129.308861575702,35.553377149537,2017
218,울산광역시 중구 옥교동(창성곰장어 인근),20,23,0,9,9,129.327780199897,35.558685397914,2017
219,경기도 가평군 청평면(청평아랫삼거리 인근),14,22,0,4,15,127.415008793722,37.735768307063,2017
220,경기도 가평군 가평읍(사그막마을입구 인근),12,24,1,5,13,127.508195011692,37.816917246035,2017
221,경기도 가평군 가평읍(가평오거리 인근),10,25,0,6,13,127.513922355833,37.821537807125,2017
222,경기도 고양시 일산동구 장항동(일산소방서앞 인근),43,62,0,21,35,126.76899238699,37.663365151781,2017
223,경기도 고양시 일산동구 마두동(양주주차타워앞 인근),39,56,0,10,40,126.773601105807,37.657285525208,2017
224,경기도 고양시 일산동구 백석동(백석역사거리 인근),35,43,0,5,34,126.788007950907,37.643060151606,2017
225,경기도 과천시 별양동(소방서삼거리 인근),13,17,0,4,13,126.991313356527,37.427813151257,2017
226,경기도 과천시 부림동(도서관삼거리 인근),10,14,0,5,7,126.997180168431,37.434521495671,2017
227,경기도 과천시 갈현동(7017부대앞 인근),9,15,0,4,11,126.98044298026,37.411412651274,2017
228,경기도 광주시 역동(경안동공영주차장 인근),32,45,0,5,37,127.259236904661,37.409949848208,2017
229,경기도 광주시 역동(광주고용지원센터앞 인근),25,36,0,4,32,127.260969514233,37.407696155254,2017
230,경기도 광주시 탄벌동(보건소앞 인근),24,39,0,6,31,127.250683498546,37.415816566582,2017
231,경기도 광주시 역동(경안동공영주차장 인근),32,45,0,5,37,127.259236904661,37.409949848208,2017
232,경기도 광주시 역동(광주고용지원센터앞 인근),25,36,0,4,32,127.260969514233,37.407696155254,2017
233,경기도 광주시 탄벌동(보건소앞 인근),24,39,0,6,31,127.250683498546,37.415816566582,2017
234,경기도 구리시 수택동(돌다리사거리 인근),21,29,0,8,18,127.141151826297,37.601000900972,2017
235,경기도 구리시 토평동(구리TG 인근),20,26,0,1,23,127.15646423204,37.589390120958,2017
236,경기도 구리시 수택동(수택동사거리 인근),15,16,0,6,10,127.143441065854,37.597878220105,2017
237,경기도 군포시 금정동(산본역서부사거리 인근),30,39,0,8,25,126.931381511948,37.357518275749,2017
238,경기도 군포시 금정동(산본역동부사거리 인근),25,34,0,8,20,126.934767980159,37.358623214291,2017
239,경기도 군포시 당동(당동우체국사거리 인근),21,39,0,7,28,126.944589231609,37.350707244944,2017
240,경기도 김포시 고촌읍(신곡사거리 인근),31,36,1,8,25,126.771642729529,37.599777566682,2017
241,경기도 김포시 통진읍(마송사거리 인근),22,23,0,9,12,126.598632350404,37.69161349217,2017
242,경기도 김포시 사우동(사우제5어린이공원앞 인근),20,41,0,7,29,126.715728853505,37.621154211599,2017
243,경기도 남양주시 평내동(국민은행앞3 인근),21,33,1,10,22,127.243749770537,37.653587997689,2017
244,경기도 남양주시 진접읍(우리은행진접지점앞 인근),20,27,0,6,20,127.17976182435,37.716152746053,2017
245,경기도 남양주시 와부읍(덕소삼거리 인근),19,27,0,4,13,127.212176763348,37.58674136932,2017
246,경기도 동두천시 생연동(삼풍빌딩사거리 인근),17,23,0,6,14,127.05263947943,37.90035745973,2017
247,경기도 동두천시 지행동(동두천시법원앞 인근),17,24,0,13,8,127.057180999105,37.892538000229,2017
248,경기도 동두천시 생연동(생골사거리앞 인근),14,16,0,8,8,127.057626513354,37.899491809201,2017
249,경기도 부천시 상동(석천사거리 인근),48,78,0,10,64,126.76313907391,37.504751558838,2017
250,경기도 부천시 상동(상동영프러스앞 인근),43,67,0,8,57,126.753040387005,37.504875807374,2017
251,경기도 부천시 심곡동(부천북부역사거리 인근),36,44,0,7,33,126.78298685606,37.485873120849,2017
252,경기도 성남시 중원구 성남동(모란삼거리 인근),70,111,0,24,79,127.128983948651,37.432842339104,2017
253,경기도 성남시 중원구 하대원동(모란시장사거리 인근),53,76,0,12,57,127.129365730645,37.429996621548,2017
254,경기도 성남시 수정구 수진동(중앙시장사거리 인근),38,49,0,18,29,127.131794794096,37.44091799567,2017
255,경기도 수원시 팔달구 인계동(인계사거리 인근),38,60,1,11,46,127.0271936073,37.26836155834,2017
256,경기도 수원시 장안구 조원동(영화초교사거리 인근),34,50,0,5,44,127.016319014112,37.29505449517,2017
