id,sido,gugun,year_code
6515,서울특별시,광진구,
6516,서울특별시,광진구,
6517,서울특별시,광진구,
6518,서울특별시,광진구,
6519,서울특별시,광진구,
6520,서울특별시,광진구,
6521,서울특별시,광진구,
6522,서울특별시,광진구,
6523,서울특별시,광진구,
6524,서울특별시,광진구,
6525,서울특별시,광진구,
6526,서울특별시,광진구,
6527,서울특별시,광진구,
6528,서울특별시,광진구,
6529,서울특별시,광진구,
6530,서울특별시,광진구,
6531,서울특별시,광진구,
6532,서울특별시,광진구,
6533,서울특별시,광진구,
6534,서울특별시,광진구,
6535,서울특별시,광진구,
6536,서울특별시,광진구,
6537,서울특별시,광진구,
6538,서울특별시,광진구,
6539,서울특별시,광진구,
6540,서울특별시,광진구,
6541,서울특별시,광진구,
6542,서울특별시,광진구,
6543,서울특별시,광진구,
6544,서울특별시,광진구,
6545,서울특별시,광진구,
6546,서울특별시,광진구,
6547,서울특별시,광진구,
6548,서울특별시,광진구,
6549,서울특별시,광진구,
6550,서울특별시,광진구,
6551,서울특별시,광진구,
6552,서울특별시,광진구,
6553,서울특별시,광진구,
6554,서울특별시,광진구,
6555,서울특별시,광진구,
6556,서울특별시,광진구,
6557,서울특별시,광진구,
6558,서울특별시,광진구,
6559,서울특별시,광진구,
6560,서울특별시,광진구,
6561,서울특별시,광진구,
6562,서울특별시,광진구,
6563,서울특별시,광진구,
6564,서울특별시,광진구,
6565,서울특별시,광진구,
6566,서울특별시,광진구,
6567,서울특별시,광진구,
6568,서울특별시,광진구,
6569,서울특별시,광진구,
6570,서울특별시,광진구,
6571,서울특별시,광진구,
6572,서울특별시,광진구,
6573,서울특별시,광진구,
6574,서울특별시,광진구,
6575,서울특별시,광진구,
6576,서울특별시,광진구,
6577,서울특별시,광진구,
6578,서울특별시,광진구,
6579,서울특별시,광진구,
6580,서울특별시,광진구,
6581,서울특별시,광진구,
6582,서울특별시,광진구,
6583,서울특별시,광진구,
6584,서울특별시,광진구,
6585,서울특별시,광진구,
6586,서울특별시,광진구,
6587,서울특별시,광진구,
6588,서울특별시,광진구,
6589,서울특별시,광진구,
6590,서울특별시,광진구,
6591,서울특별시,광진구,
6592,서울특별시,광진구,
6593,서울특별시,광진구,
6594,서울특별시,광진구,
6595,서울특별시,광진구,
6596,서울특별시,광진구,
6597,서울특별시,광진구,
6598,서울특별시,광진구,
6599,서울특별시,광진구,
6600,서울특별시,광진구,
6601,서울특별시,광진구,
6602,서울특별시,광진구,
6603,서울특별시,광진구,
6604,서울특별시,광진구,
6605,서울특별시,광진구,
6606,서울특별시,광진구,
6607,서울특별시,광진구,
6608,서울특별시,광진구,
6609,서울특별시,광진구,
6610,서울특별시,광진구,
6611,서울특별시,광진구,
6612,서울특별시,광진구,
6613,서울특별시,광진구,
6614,서울특별시,광진구,
6615,서울특별시,광진구,
6616,서울특별시,광진구,
6617,서울특별시,광진구,
6618,서울특별시,광진구,
6619,서울특별시,광진구,
6620,서울특별시,광진구,
6621,서울특별시,광진구,
6622,서울특별시,광진구,
6623,서울특별시,광진구,
6624,서울특별시,광진구,
6625,서울특별시,광진구,
6626,서울특별시,광진구,
6627,서울특별시,광진구,
6628,서울특별시,광진구,
6629,서울특별시,광진구,
6630,서울특별시,광진구,
6631,서울특별시,광진구,
6632,서울특별시,광진구,
6633,서울특별시,광진구,
6634,서울특별시,광진구,
6635,서울특별시,광진구,
6636,서울특별시,광진구,
6637,서울특별시,광진구,
6638,서울특별시,광진구,
6639,서울특별시,광진구,
6640,서울특별시,광진구,
6641,서울특별시,광진구,
6642,서울특별시,광진구,
6643,서울특별시,광진구,
6644,서울특별시,광진구,
6645,서울특별시,광진구,
6646,서울특별시,광진구,
6647,서울특별시,광진구,
6648,서울특별시,광진구,
6649,서울특별시,광진구,
6650,서울특별시,광진구,
6651,서울특별시,광진구,
6652,서울특별시,광진구,
6653,서울특별시,광진구,
6654,서울특별시,광진구,
6655,서울특별시,광진구,
6656,서울특별시,광진구,
6657,서울특별시,광진구,
6658,서울특별시,광진구,
6659,서울특별시,광진구,
6660,서울특별시,광진구,
6661,서울특별시,광진구,
6662,서울특별시,광진구,
6663,서울특별시,광진구,
6664,서울특별시,광진구,
6665,서울특별시,광진구,
6666,서울특별시,광진구,
6667,서울특별시,광진구,
6668,서울특별시,광진구,
6669,서울특별시,광진구,
6670,서울특별시,광진구,
6671,서울특별시,광진구,
6672,서울특별시,광진구,
6673,서울특별시,광진구,
6674,서울특별시,광진구,
6675,서울특별시,광진구,
6676,서울특별시,광진구,
6677,서울특별시,광진구,
6678,서울특별시,광진구,
6679,서울특별시,광진구,
6680,서울특별시,광진구,
6681,서울특별시,광진구,
6682,서울특별시,광진구,
6683,서울특별시,광진구,
6684,서울특별시,광진구,
6685,서울특별시,광진구,
6686,서울특별시,광진구,
6687,서울특별시,광진구,
6688,서울특별시,광진구,
6689,서울특별시,광진구,
6690,서울특별시,광진구,
6691,서울특별시,광진구,
6692,서울특별시,광진구,
6693,서울특별시,광진구,
6694,서울특별시,광진구,
6695,서울특별시,광진구,
6696,서울특별시,광진구,
6697,서울특별시,광진구,
6698,서울특별시,광진구,
6699,서울특별시,광진구,
6700,서울특별시,광진구,
6701,서울특별시,광진구,
6702,서울특별시,광진구,
6703,서울특별시,광진구,
6704,서울특별시,광진구,
6705,서울특별시,광진구,
6706,서울특별시,광진구,
6707,서울특별시,광진구,
6708,서울특별시,광진구,
6709,서울특별시,광진구,
6710,서울특별시,광진구,
6711,서울특별시,광진구,
6712,서울특별시,광진구,
6713,서울특별시,광진구,
6714,서울특별시,광진구,
6715,서울특별시,광진구,
6716,서울특별시,광진구,
6717,서울특별시,광진구,
6718,서울특별시,광진구,
6719,서울특별시,광진구,
6720,서울특별시,광진구,
6721,서울특별시,광진구,
6722,서울특별시,광진구,
6723,서울특별시,광진구,
6724,서울특별시,광진구,
6725,서울특별시,광진구,
6726,서울특별시,광진구,
6727,서울특별시,광진구,
6728,서울특별시,관악구,99.0
6729,서울특별시,관악구,99.0
6730,서울특별시,관악구,99.0
6731,서울특별시,관악구,99.0
6732,서울특별시,관악구,99.0
6733,서울특별시,관악구,99.0
6734,서울특별시,관악구,14.0
6735,서울특별시,관악구,99.0
6736,서울특별시,관악구,99.0
6737,서울특별시,관악구,99.0
6738,서울특별시,관악구,99.0
6739,서울특별시,관악구,99.0
6740,서울특별시,관악구,99.0
6741,서울특별시,관악구,99.0
6742,서울특별시,관악구,99.0
6743,서울특별시,관악구,14.0
6744,서울특별시,관악구,99.0
6745,서울특별시,관악구,99.0
6746,서울특별시,관악구,99.0
6747,서울특별시,관악구,99.0
6748,서울특별시,관악구,99.0
6749,서울특별시,관악구,99.0
6750,서울특별시,관악구,99.0
6751,서울특별시,관악구,99.0
6752,서울특별시,관악구,99.0
6753,서울특별시,관악구,99.0
6754,서울특별시,은평구,
6755,서울특별시,은평구,
6756,서울특별시,은평구,
6757,서울특별시,은평구,
6758,서울특별시,은평구,
6759,서울특별시,은평구,
6760,서울특별시,은평구,
6761,서울특별시,은평구,
6762,서울특별시,은평구,
6763,서울특별시,은평구,
6764,서울특별시,은평구,
6765,서울특별시,은평구,
6766,서울특별시,은평구,
6767,서울특별시,은평구,
6768,서울특별시,은평구,
6769,서울특별시,은평구,
6770,서울특별시,은평구,
6771,서울특별시,은평구,
6772,서울특별시,은평구,
6773,서울특별시,은평구,
6774,서울특별시,은평구,
6775,서울특별시,은평구,
6776,서울특별시,은평구,
6777,서울특별시,은평구,
6778,서울특별시,은평구,
6779,서울특별시,은평구,
6780,서울특별시,은평구,
6781,서울특별시,은평구,
6782,서울특별시,은평구,
6783,서울특별시,은평구,
6784,서울특별시,은평구,
6785,서울특별시,은평구,
6786,서울특별시,은평구,
6787,서울특별시,은평구,
6788,서울특별시,은평구,
6789,서울특별시,은평구,
6790,서울특별시,은평구,
6791,서울특별시,은평구,
6792,서울특별시,은평구,
6793,서울특별시,은평구,
6794,서울특별시,은평구,
6795,서울특별시,은평구,
6796,서울특별시,은평구,
6797,서울특별시,은평구,
6798,서울특별시,은평구,
6799,서울특별시,은평구,
6800,서울특별시,은평구,
6801,서울특별시,은평구,
6802,서울특별시,은평구,
6803,서울특별시,은평구,
6804,서울특별시,은평구,
6805,서울특별시,은평구,
6806,서울특별시,은평구,
6807,서울특별시,은평구,
6808,서울특별시,은평구,
6809,서울특별시,은평구,
6810,서울특별시,은평구,
6811,서울특별시,은평구,
6812,서울특별시,은평구,
6813,서울특별시,은평구,
6814,서울특별시,은평구,
6815,서울특별시,은평구,
6816,서울특별시,은평구,
6817,서울특별시,은평구,
6818,서울특별시,은평구,
6819,서울특별시,은평구,
6820,서울특별시,은평구,
6821,서울특별시,은평구,
6822,서울특별시,은평구,
6823,서울특별시,은평구,
6824,서울특별시,은평구,
6825,서울특별시,은평구,
6826,서울특별시,은평구,
6827,서울특별시,은평구,
6828,서울특별시,은평구,
6829,서울특별시,은평구,
6830,서울특별시,은평구,
6831,서울특별시,은평구,
6832,서울특별시,은평구,
6833,서울특별시,은평구,
6834,서울특별시,은평구,
6835,서울특별시,은평구,
6836,서울특별시,은평구,
6837,서울특별시,은평구,
6838,서울특별시,은평구,
6839,서울특별시,은평구,
6840,서울특별시,은평구,
6841,서울특별시,은평구,
6842,서울특별시,은평구,
6843,서울특별시,은평구,
6844,서울특별시,은평구,
6845,서울특별시,은평구,
6846,서울특별시,은평구,
6847,서울특별시,은평구,
6848,서울특별시,은평구,
6849,서울특별시,은평구,
6850,서울특별시,은평구,
6851,서울특별시,은평구,
6852,서울특별시,은평구,
6853,서울특별시,은평구,
6854,서울특별시,은평구,
6855,서울특별시,은평구,
6856,서울특별시,은평구,
6857,서울특별시,은평구,
6858,서울특별시,은평구,
6859,서울특별시,은평구,
6860,서울특별시,은평구,
6861,서울특별시,은평구,
6862,서울특별시,은평구,
6863,서울특별시,은평구,
6864,서울특별시,은평구,
6865,서울특별시,은평구,
6866,서울특별시,은평구,
6867,서울특별시,은평구,
6868,서울특별시,은평구,
6869,서울특별시,은평구,
6870,서울특별시,은평구,
6871,서울특별시,은평구,
6872,서울특별시,은평구,
6873,서울특별시,은평구,
6874,서울특별시,은평구,
6875,서울특별시,은평구,
6876,서울특별시,은평구,
6877,서울특별시,은평구,
6878,서울특별시,은평구,
6879,서울특별시,은평구,
6880,서울특별시,은평구,
6881,서울특별시,은평구,
6882,서울특별시,은평구,
6883,서울특별시,은평구,
6884,서울특별시,은평구,
6885,서울특별시,은평구,
6886,서울특별시,은평구,
6887,서울특별시,은평구,
6888,서울특별시,은평구,
6889,서울특별시,은평구,
6890,서울특별시,은평구,
6891,서울특별시,은평구,
6892,서울특별시,은평구,
6893,서울특별시,은평구,
6894,서울특별시,은평구,
6895,서울특별시,은평구,
6896,서울특별시,은평구,
6897,서울특별시,은평구,
6898,서울특별시,은평구,
6899,서울특별시,은평구,
6900,서울특별시,은평구,
6901,서울특별시,은평구,
6902,서울특별시,은평구,
6903,서울특별시,은평구,
6904,서울특별시,은평구,
6905,서울특별시,은평구,
6906,서울특별시,은평구,
6907,서울특별시,은평구,
6908,서울특별시,은평구,
6909,서울특별시,은평구,
6910,서울특별시,은평구,
6911,서울특별시,은평구,
6912,서울특별시,은평구,
6913,서울특별시,은평구,
6914,서울특별시,은평구,
6915,서울특별시,은평구,
6916,서울특별시,은평구,
6917,서울특별시,은평구,
6918,서울특별시,은평구,
6919,서울특별시,은평구,
6920,서울특별시,은평구,
6921,서울특별시,은평구,
6922,서울특별시,은평구,
6923,서울특별시,은평구,
6924,서울특별시,은평구,
6925,서울특별시,은평구,
6926,서울특별시,은평구,
6927,서울특별시,은평구,
6928,서울특별시,은평구,
6929,서울특별시,은평구,
6930,서울특별시,은평구,
6931,서울특별시,은평구,
6932,서울특별시,은평구,
6933,서울특별시,은평구,
6934,서울특별시,은평구,
6935,서울특별시,은평구,
6936,서울특별시,은평구,
6937,서울특별시,은평구,
6938,서울특별시,은평구,
6939,서울특별시,은평구,
6940,서울특별시,은평구,
6941,서울특별시,은평구,
6942,서울특별시,은평구,
6943,서울특별시,은평구,
6944,서울특별시,은평구,
6945,서울특별시,은평구,
6946,서울특별시,은평구,
6947,서울특별시,은평구,
6948,서울특별시,은평구,
6949,서울특별시,은평구,
6950,서울특별시,은평구,
6951,서울특별시,은평구,
6952,서울특별시,은평구,
6953,서울특별시,은평구,
6954,서울특별시,은평구,
6955,서울특별시,은평구,
6956,서울특별시,은평구,
6957,서울특별시,은평구,
6958,서울특별시,은평구,
6959,서울특별시,은평구,
6960,서울특별시,은평구,
6961,서울특별시,은평구,
6962,서울특별시,은평구,
6963,서울특별시,은평구,
6964,서울특별시,은평구,
6965,서울특별시,은평구,
6966,서울특별시,은평구,
6967,서울특별시,은평구,
6968,서울특별시,은평구,
6969,서울특별시,은평구,
6970,서울특별시,은평구,
6971,서울특별시,은평구,
6972,서울특별시,은평구,
6973,서울특별시,은평구,
6974,서울특별시,은평구,
6975,서울특별시,은평구,
6976,서울특별시,은평구,
6977,서울특별시,은평구,
6978,서울특별시,은평구,
6979,서울특별시,은평구,
6980,서울특별시,은평구,
6981,서울특별시,은평구,
6982,서울특별시,은평구,
6983,서울특별시,은평구,
6984,서울특별시,은평구,
6985,서울특별시,은평구,
6986,서울특별시,은평구,
6987,서울특별시,은평구,
6988,서울특별시,은평구,
6989,서울특별시,은평구,
6990,서울특별시,은평구,
6991,서울특별시,은평구,
6992,서울특별시,은평구,
6993,서울특별시,은평구,
6994,서울특별시,은평구,
6995,서울특별시,은평구,
6996,서울특별시,은평구,
6997,서울특별시,은평구,
6998,서울특별시,은평구,
6999,서울특별시,은평구,
7000,서울특별시,은평구,
7001,서울특별시,은평구,
7002,서울특별시,은평구,
7003,서울특별시,은평구,
7004,서울특별시,은평구,
7005,서울특별시,은평구,
7006,서울특별시,은평구,
7007,서울특별시,은평구,
7008,서울특별시,은평구,
7009,서울특별시,은평구,
7010,서울특별시,은평구,
7011,서울특별시,은평구,
7012,서울특별시,은평구,
7013,서울특별시,은평구,
7014,서울특별시,은평구,
7015,서울특별시,은평구,
7016,서울특별시,은평구,
7017,서울특별시,은평구,
7018,서울특별시,은평구,
7019,서울특별시,은평구,
7020,서울특별시,은평구,
7021,서울특별시,은평구,
7022,서울특별시,은평구,
7023,서울특별시,은평구,
7024,서울특별시,은평구,
7025,서울특별시,은평구,
7026,서울특별시,은평구,
7027,서울특별시,은평구,
7028,서울특별시,은평구,
7029,서울특별시,은평구,
7030,서울특별시,은평구,
7031,서울특별시,은평구,
7032,서울특별시,은평구,
7033,서울특별시,은평구,
7034,서울특별시,은평구,
7035,서울특별시,은평구,
7036,서울특별시,은평구,
7037,서울특별시,은평구,
7038,서울특별시,은평구,
7039,서울특별시,은평구,
7040,서울특별시,은평구,
7041,서울특별시,은평구,
7042,서울특별시,은평구,
7043,서울특별시,은평구,
7044,서울특별시,은평구,
7045,서울특별시,은평구,
7046,서울특별시,은평구,
7047,서울특별시,은평구,
7048,서울특별시,은평구,
7049,서울특별시,은평구,
7050,서울특별시,은평구,
7051,서울특별시,은평구,
7052,서울특별시,은평구,
7053,서울특별시,은평구,
7054,서울특별시,은평구,
7055,서울특별시,은평구,
7056,서울특별시,은평구,
7057,서울특별시,은평구,
7058,서울특별시,은평구,
7059,서울특별시,은평구,
7060,서울특별시,은평구,
7061,서울특별시,은평구,
7062,서울특별시,은평구,
7063,서울특별시,은평구,
7064,서울특별시,은평구,
7065,서울특별시,은평구,
7066,서울특별시,은평구,
7067,서울특별시,은평구,
7068,서울특별시,은평구,
7069,서울특별시,은평구,
7070,서울특별시,은평구,
7071,서울특별시,은평구,
7072,서울특별시,은평구,
7073,서울특별시,은평구,
7074,서울특별시,은평구,
7075,서울특별시,은평구,
7076,서울특별시,은평구,
7077,서울특별시,은평구,
7078,서울특별시,은평구,
7079,서울특별시,은평구,
7080,서울특별시,은평구,
7081,서울특별시,은평구,
7082,서울특별시,은평구,
7083,서울특별시,은평구,
7084,서울특별시,은평구,
7085,서울특별시,은평구,
7086,서울특별시,은평구,
7087,서울특별시,은평구,
7088,서울특별시,은평구,
7089,서울특별시,은평구,
7090,서울특별시,은평구,
7091,서울특별시,은평구,
7092,서울특별시,은평구,
7093,서울특별시,은평구,
7094,서울특별시,은평구,
7095,서울특별시,은평구,
7096,서울특별시,은평구,
7097,서울특별시,은평구,
7098,서울특별시,은평구,
7099,서울특별시,은평구,
7100,서울특별시,은평구,
7101,서울특별시,은평구,
7102,서울특별시,은평구,
7103,서울특별시,은평구,
7104,서울특별시,은평구,
7105,서울특별시,은평구,
7106,서울특별시,은평구,
7107,서울특별시,은평구,
7108,서울특별시,은평구,
7109,서울특별시,은평구,
7110,서울특별시,은평구,
7111,서울특별시,은평구,
7112,서울특별시,은평구,
7113,서울특별시,은평구,
7114,서울특별시,은평구,
7115,서울특별시,은평구,
7116,서울특별시,은평구,
7117,서울특별시,은평구,
7118,서울특별시,은평구,
7119,서울특별시,은평구,
7120,서울특별시,은평구,
7121,서울특별시,은평구,
7122,서울특별시,은평구,
7123,서울특별시,은평구,
7124,서울특별시,은평구,
7125,서울특별시,은평구,
7126,서울특별시,은평구,
7127,서울특별시,은평구,
7128,서울특별시,은평구,
7129,서울특별시,은평구,
7130,서울특별시,은평구,
7131,서울특별시,은평구,
7132,서울특별시,은평구,
7133,서울특별시,은평구,
7134,서울특별시,은평구,
7135,서울특별시,은평구,
7136,서울특별시,은평구,
7137,서울특별시,은평구,
7138,서울특별시,은평구,
7139,서울특별시,은평구,
7140,서울특별시,은평구,
7141,서울특별시,은평구,
7142,서울특별시,은평구,
7143,서울특별시,은평구,
7144,서울특별시,은평구,
7145,서울특별시,은평구,
7146,서울특별시,은평구,
7147,서울특별시,은평구,
7148,서울특별시,은평구,
7149,서울특별시,은평구,
7150,서울특별시,은평구,
7151,서울특별시,은평구,
7152,서울특별시,은평구,
7153,서울특별시,은평구,
7154,서울특별시,은평구,
7155,서울특별시,은평구,
7156,서울특별시,은평구,
7157,서울특별시,은평구,
7158,서울특별시,은평구,
7159,서울특별시,은평구,
7160,서울특별시,은평구,
7161,서울특별시,은평구,
7162,서울특별시,은평구,
7163,서울특별시,은평구,
7164,서울특별시,은평구,
7165,서울특별시,은평구,
7166,서울특별시,은평구,
7167,서울특별시,은평구,
7168,서울특별시,은평구,
7169,서울특별시,은평구,
7170,서울특별시,은평구,
7171,서울특별시,은평구,
7172,서울특별시,은평구,
7173,서울특별시,은평구,
7174,서울특별시,은평구,
7175,서울특별시,은평구,
7176,서울특별시,은평구,
7177,서울특별시,은평구,
7178,서울특별시,은평구,
7179,서울특별시,은평구,
7180,서울특별시,은평구,
7181,서울특별시,은평구,
7182,서울특별시,은평구,
7183,서울특별시,은평구,
7184,서울특별시,은평구,
7185,서울특별시,은평구,
7186,서울특별시,은평구,
7187,서울특별시,은평구,
7188,서울특별시,은평구,
7189,서울특별시,은평구,
7190,서울특별시,은평구,
7191,서울특별시,은평구,
7192,서울특별시,은평구,
7193,서울특별시,은평구,
7194,서울특별시,은평구,
7195,서울특별시,은평구,
7196,서울특별시,은평구,
7197,서울특별시,은평구,
7198,서울특별시,은평구,
7199,서울특별시,은평구,
7200,서울특별시,은평구,
7201,서울특별시,은평구,
7202,서울특별시,은평구,
7203,서울특별시,은평구,
7204,서울특별시,은평구,
7205,서울특별시,은평구,
7206,서울특별시,은평구,
7207,서울특별시,은평구,
7208,서울특별시,은평구,
7209,서울특별시,은평구,
7210,서울특별시,은평구,
7211,서울특별시,은평구,
7212,서울특별시,은평구,
7213,서울특별시,은평구,
7214,서울특별시,은평구,
7215,서울특별시,은평구,
7216,서울특별시,은평구,
7217,서울특별시,은평구,
7218,서울특별시,은평구,
7219,서울특별시,은평구,
7220,서울특별시,은평구,
7221,서울특별시,은평구,
7222,서울특별시,은평구,
7223,서울특별시,은평구,
7224,서울특별시,은평구,
7225,서울특별시,은평구,
7226,서울특별시,은평구,
7227,서울특별시,은평구,
7228,서울특별시,은평구,
7229,서울특별시,은평구,
7230,서울특별시,은평구,
7231,서울특별시,은평구,
7232,서울특별시,은평구,
7233,서울특별시,은평구,
7234,서울특별시,은평구,
7235,서울특별시,은평구,
7236,서울특별시,은평구,
7237,서울특별시,은평구,
7238,서울특별시,은평구,
7239,서울특별시,은평구,
7240,서울특별시,은평구,
7241,서울특별시,은평구,
7242,서울특별시,은평구,
7243,서울특별시,은평구,
7244,서울특별시,은평구,
7245,서울특별시,은평구,
7246,서울특별시,은평구,
7247,서울특별시,은평구,
7248,서울특별시,은평구,
7249,서울특별시,은평구,
7250,서울특별시,은평구,
7251,서울특별시,은평구,
7252,서울특별시,은평구,
7253,서울특별시,은평구,
7254,서울특별시,은평구,
7255,서울특별시,은평구,
7256,서울특별시,은평구,
7257,서울특별시,은평구,
7258,서울특별시,은평구,
7259,서울특별시,은평구,
7260,서울특별시,은평구,
7261,서울특별시,은평구,
7262,서울특별시,은평구,
7263,서울특별시,은평구,
7264,서울특별시,은평구,
7265,서울특별시,은평구,
7266,서울특별시,은평구,
7267,서울특별시,은평구,
7268,서울특별시,은평구,
7269,서울특별시,은평구,
7270,서울특별시,은평구,
7271,서울특별시,은평구,
7272,서울특별시,은평구,
7273,서울특별시,은평구,
7274,서울특별시,은평구,
7275,서울특별시,은평구,
7276,서울특별시,은평구,
7277,서울특별시,은평구,
7278,서울특별시,은평구,
7279,서울특별시,은평구,
7280,서울특별시,은평구,
7281,서울특별시,은평구,
7282,서울특별시,은평구,
7283,서울특별시,은평구,
7284,서울특별시,은평구,
7285,서울특별시,은평구,
7286,서울특별시,은평구,
7287,서울특별시,은평구,
7288,서울특별시,은평구,
7289,서울특별시,은평구,
7290,서울특별시,은평구,
7291,서울특별시,은평구,
7292,서울특별시,은평구,
7293,서울특별시,은평구,
7294,서울특별시,은평구,
7295,서울특별시,은평구,
7296,서울특별시,은평구,
7297,서울특별시,은평구,
7298,서울특별시,은평구,
7299,서울특별시,은평구,
7300,서울특별시,은평구,
7301,서울특별시,은평구,
7302,서울특별시,은평구,
7303,서울특별시,은평구,
7304,서울특별시,은평구,
7305,서울특별시,은평구,
7306,서울특별시,은평구,
7307,서울특별시,은평구,
7308,서울특별시,은평구,
7309,서울특별시,은평구,
7310,서울특별시,은평구,
7311,서울특별시,은평구,
7312,서울특별시,은평구,
7313,서울특별시,은평구,
7314,서울특별시,은평구,
7315,서울특별시,은평구,
7316,서울특별시,은평구,
7317,서울특별시,은평구,
7318,서울특별시,은평구,
7319,서울특별시,은평구,
7320,서울특별시,은평구,
7321,서울특별시,은평구,
7322,서울특별시,은평구,
7323,서울특별시,은평구,
7324,서울특별시,은평구,
7325,서울특별시,은평구,
7326,서울특별시,은평구,
7327,서울특별시,은평구,
7328,서울특별시,은평구,
7329,서울특별시,은평구,
7330,서울특별시,은평구,
7331,서울특별시,은평구,
7332,서울특별시,은평구,
7333,서울특별시,은평구,
7334,서울특별시,은평구,
7335,서울특별시,은평구,
7336,서울특별시,은평구,
7337,서울특별시,은평구,
7338,서울특별시,은평구,
7339,서울특별시,은평구,
7340,서울특별시,은평구,
7341,서울특별시,은평구,
7342,서울특별시,은평구,
7343,서울특별시,은평구,
7344,서울특별시,은평구,
7345,서울특별시,은평구,
7346,서울특별시,은평구,
7347,서울특별시,은평구,
7348,서울특별시,은평구,
7349,서울특별시,은평구,
7350,서울특별시,은평구,
7351,서울특별시,은평구,
7352,서울특별시,은평구,
7353,서울특별시,은평구,
7354,서울특별시,은평구,
7355,서울특별시,은평구,
7356,서울특별시,은평구,
7357,서울특별시,은평구,
7358,서울특별시,은평구,
7359,서울특별시,은평구,
7360,서울특별시,은평구,
7361,서울특별시,은평구,
7362,서울특별시,은평구,
7363,서울특별시,은평구,
7364,서울특별시,은평구,
7365,서울특별시,은평구,
7366,서울특별시,은평구,
7367,서울특별시,은평구,
7368,서울특별시,은평구,
7369,서울특별시,은평구,
7370,서울특별시,은평구,
7371,서울특별시,은평구,
7372,서울특별시,은평구,
7373,서울특별시,은평구,
7374,서울특별시,은평구,
7375,서울특별시,은평구,
7376,서울특별시,은평구,
7377,서울특별시,은평구,
7378,서울특별시,은평구,
7379,서울특별시,은평구,
7380,서울특별시,은평구,
7381,서울특별시,은평구,
7382,서울특별시,은평구,
7383,서울특별시,은평구,
7384,서울특별시,은평구,
7385,서울특별시,은평구,
7386,서울특별시,은평구,
7387,서울특별시,은평구,
7388,서울특별시,은평구,
7389,서울특별시,은평구,
7390,서울특별시,은평구,
7391,서울특별시,은평구,
7392,서울특별시,은평구,
7393,서울특별시,은평구,
7394,서울특별시,은평구,
7395,서울특별시,은평구,
7396,서울특별시,은평구,
7397,서울특별시,은평구,
7398,서울특별시,은평구,
7399,서울특별시,은평구,
7400,서울특별시,은평구,
7401,서울특별시,은평구,
7402,서울특별시,은평구,
7403,서울특별시,은평구,
7404,서울특별시,은평구,
7405,서울특별시,은평구,
7406,서울특별시,은평구,
7407,서울특별시,은평구,
7408,서울특별시,은평구,
7409,서울특별시,은평구,
7410,서울특별시,은평구,
7411,서울특별시,은평구,
7412,서울특별시,은평구,
7413,서울특별시,은평구,
7414,서울특별시,은평구,
7415,서울특별시,은평구,
7416,서울특별시,은평구,
7417,서울특별시,은평구,
7418,서울특별시,은평구,
7419,서울특별시,은평구,
7420,서울특별시,은평구,
7421,서울특별시,은평구,
7422,서울특별시,은평구,
7423,서울특별시,은평구,
7424,서울특별시,은평구,
7425,서울특별시,은평구,
7426,서울특별시,은평구,
7427,서울특별시,은평구,
7428,서울특별시,은평구,
7429,서울특별시,은평구,
7430,서울특별시,은평구,
7431,서울특별시,은평구,
7432,서울특별시,은평구,
7433,서울특별시,은평구,
7434,서울특별시,은평구,
7435,서울특별시,은평구,
7436,서울특별시,은평구,
7437,서울특별시,은평구,
7438,서울특별시,은평구,
7439,서울특별시,은평구,
7440,서울특별시,은평구,
7441,서울특별시,은평구,
7442,서울특별시,은평구,
7443,서울특별시,은평구,
7444,서울특별시,은평구,
7445,서울특별시,은평구,
7446,서울특별시,은평구,
7447,서울특별시,은평구,
7448,서울특별시,은평구,
7449,서울특별시,은평구,
7450,서울특별시,은평구,
7451,서울특별시,은평구,
7452,서울특별시,은평구,
7453,서울특별시,은평구,
7454,서울특별시,은평구,
7455,서울특별시,은평구,
7456,서울특별시,은평구,
7457,서울특별시,은평구,
7458,서울특별시,은평구,
7459,서울특별시,은평구,
7460,서울특별시,은평구,
7461,서울특별시,은평구,
7462,서울특별시,은평구,
7463,서울특별시,은평구,
7464,서울특별시,은평구,
7465,서울특별시,은평구,
7466,서울특별시,은평구,
7467,서울특별시,은평구,
7468,서울특별시,은평구,
7469,서울특별시,은평구,
7470,서울특별시,은평구,
7471,서울특별시,은평구,
7472,서울특별시,은평구,
7473,서울특별시,은평구,
7474,서울특별시,은평구,
7475,서울특별시,은평구,
7476,서울특별시,은평구,
7477,서울특별시,은평구,
7478,서울특별시,은평구,
7479,서울특별시,은평구,
7480,서울특별시,은평구,
7481,서울특별시,은평구,
7482,서울특별시,은평구,
7483,서울특별시,은평구,
7484,서울특별시,은평구,
7485,서울특별시,은평구,
7486,서울특별시,은평구,
7487,서울특별시,은평구,
7488,서울특별시,은평구,
7489,서울특별시,은평구,
7490,서울특별시,은평구,
7491,서울특별시,은평구,
7492,서울특별시,은평구,
7493,서울특별시,은평구,
7494,서울특별시,은평구,
7495,서울특별시,은평구,
7496,서울특별시,은평구,
7497,서울특별시,은평구,
7498,서울특별시,은평구,
7499,서울특별시,은평구,
7500,서울특별시,은평구,
7501,서울특별시,은평구,
7502,서울특별시,은평구,
7503,서울특별시,은평구,
7504,서울특별시,은평구,
7505,서울특별시,은평구,
7506,서울특별시,은평구,
7507,서울특별시,은평구,
