id,address,occur,death_injury,death,s_injury,l_injury,lot,lat,year
236,서울특별시 금천구 독산동(독산사거리 부근),4,4,0,4,0,126.898260997248,37.471296719369,2018
237,서울특별시 노원구 상계동(노원역 7호선 부근),6,6,0,4,2,127.06122474043,37.654514922626,2018
238,서울특별시 노원구 중계동(중계그린아파트교차로 부근),5,5,0,2,1,127.063284701429,37.64040424586,2018
239,서울특별시 노원구 상계동(상계중앙시장 부근),4,4,0,0,2,127.070988310263,37.658828804107,2018
240,서울특별시 도봉구 창동(창2동우편취급국 부근),7,7,0,4,2,127.03885358023,37.639712732857,2018
241,서울특별시 도봉구 창동(창동주공1단지아파트 정류장 부근),5,5,0,4,1,127.041056518145,37.655138032295,2018
242,서울특별시 동대문구 신설동(신설동역오거리 부근),10,10,0,4,4,127.022953632106,37.575529631988,2018
243,서울특별시 동대문구 청량리동(KB국민은행 홍릉지점 부근),7,7,0,5,2,127.041387599059,37.58658663017,2018
244,서울특별시 동대문구 제기동(청량리역 1호선 부근),7,7,0,3,4,127.043491348948,37.579732064084,2018
245,서울특별시 동대문구 휘경동(회기역 1번출구 부근),5,6,0,4,1,127.056801581429,37.590180195161,2018
246,서울특별시 동대문구 장안동(장한평역 부근),5,5,0,3,1,127.064577494857,37.561509644655,2018
247,서울특별시 동대문구 제기동(제기사거리 부근),5,5,0,2,3,127.038092320305,37.582936293676,2018
248,서울특별시 동대문구 답십리동(답십리성당 부근),4,5,0,4,1,127.05610264812,37.567262311008,2018
